,Other,Recombinants,Delta,BA.1.X,BA.2.X,BA.2.12.X,BA.4.X,BA.5.X,XBB.X,XBB.1.5.X,BA.2.86.X,JN.1.X,KP.1.X,KP.2.X,KP.3.X,LB.1.3.X,LB.1.3.4.X,XEC.X,XEC.9.X,LP.8.X,BA.3.2.X
2022-11-01,0.00043143937500004717,0.0176281671875,6.415937500000002e-06,3.5356249999930612e-06,4.873343750000001e-05,1.4190625000000002e-06,0.006244537812500001,0.9756121240625,1.3915312500000001e-05,4.534375000000001e-06,0.0,3.4634375000000007e-06,1.4328125000000003e-06,2.8156250000000006e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02,0.0005004742307692929,0.017877196923076922,7.896538461538463e-06,4.351538461529922e-06,5.3574615384615396e-05,1.7465384615384618e-06,0.004322390000000001,0.9772032896153846,1.7126538461538465e-05,5.580769230769232e-06,0.0,4.262692307692309e-06,1.7634615384615389e-06,3.465384615384616e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-03,0.00039897000000006365,0.008556682916666667,7.673750000000003e-06,4.714166666657415e-06,4.783250000000001e-05,1.8920833333333336e-06,0.0036395600000000005,0.9873174858333332,1.4810000000000002e-05,3.475000000000001e-06,0.0,4.617916666666668e-06,1.910416666666667e-06,3.7541666666666674e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-04,0.00039897000000006365,0.008556682916666667,7.673750000000003e-06,4.714166666657415e-06,4.783250000000001e-05,1.8920833333333336e-06,0.0036395600000000005,0.9873174858333332,1.4810000000000002e-05,3.475000000000001e-06,0.0,4.617916666666668e-06,1.910416666666667e-06,3.7541666666666674e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05,0.00039897000000006365,0.008556682916666667,7.673750000000003e-06,4.714166666657415e-06,4.783250000000001e-05,1.8920833333333336e-06,0.0036395600000000005,0.9873174858333332,1.4810000000000002e-05,3.475000000000001e-06,0.0,4.617916666666668e-06,1.910416666666667e-06,3.7541666666666674e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-06,0.00039897000000006365,0.008556682916666667,7.673750000000003e-06,4.714166666657415e-06,4.783250000000001e-05,1.8920833333333336e-06,0.0036395600000000005,0.9873174858333332,1.4810000000000002e-05,3.475000000000001e-06,0.0,4.617916666666668e-06,1.910416666666667e-06,3.7541666666666674e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07,0.00039897000000006365,0.008556682916666667,7.673750000000003e-06,4.714166666657415e-06,4.783250000000001e-05,1.8920833333333336e-06,0.0036395600000000005,0.9873174858333332,1.4810000000000002e-05,3.475000000000001e-06,0.0,4.617916666666668e-06,1.910416666666667e-06,3.7541666666666674e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-08,0.0004242868000001137,0.008232566000000002,8.572400000000001e-06,6.074399999991119e-06,5.026120000000001e-05,1.8164000000000003e-06,0.005278864000000002,0.9859716527999999,1.6072800000000003e-05,3.3360000000000008e-06,0.0,4.529600000000001e-06,1.8340000000000004e-06,1.3360000000000003e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-09,0.0004800152000001149,0.00825114,9.926800000000003e-06,8.155599999991118e-06,4.7245200000000006e-05,1.3588000000000002e-06,0.005279169200000001,0.9858959263999999,1.6613600000000003e-05,2.8244000000000004e-06,0.0,5.318800000000001e-06,1.8340000000000004e-06,1.3360000000000003e-07,0.0,0.0,0.0,3.3840000000000007e-07,0.0,0.0,0.0
2022-11-10,0.0005109504166667878,0.0085966225,1.1346666666666671e-05,8.495416666657415e-06,4.962208333333334e-05,1.415416666666667e-06,0.0018851225,0.988909615,1.5066250000000003e-05,1.955833333333334e-06,0.0,5.540416666666667e-06,2.837083333333334e-06,1.391666666666667e-07,0.0,0.0,0.0,1.2712500000000003e-06,0.0,0.0,0.0
2022-11-11,0.0005109504166667878,0.0085966225,1.1346666666666671e-05,8.495416666657415e-06,4.962208333333334e-05,1.415416666666667e-06,0.0018851225,0.988909615,1.5066250000000003e-05,1.955833333333334e-06,0.0,5.540416666666667e-06,2.837083333333334e-06,1.391666666666667e-07,0.0,0.0,0.0,1.2712500000000003e-06,0.0,0.0,0.0
2022-11-12,0.0005109504166667878,0.0085966225,1.1346666666666671e-05,8.495416666657415e-06,4.962208333333334e-05,1.415416666666667e-06,0.0018851225,0.988909615,1.5066250000000003e-05,1.955833333333334e-06,0.0,5.540416666666667e-06,2.837083333333334e-06,1.391666666666667e-07,0.0,0.0,0.0,1.2712500000000003e-06,0.0,0.0,0.0
2022-11-13,0.0005109504166667878,0.0085966225,1.1346666666666671e-05,8.495416666657415e-06,4.962208333333334e-05,1.415416666666667e-06,0.0018851225,0.988909615,1.5066250000000003e-05,1.955833333333334e-06,0.0,5.540416666666667e-06,2.837083333333334e-06,1.391666666666667e-07,0.0,0.0,0.0,1.2712500000000003e-06,0.0,0.0,0.0
2022-11-14,0.0005109504166667878,0.0085966225,1.1346666666666671e-05,8.495416666657415e-06,4.962208333333334e-05,1.415416666666667e-06,0.0018851225,0.988909615,1.5066250000000003e-05,1.955833333333334e-06,0.0,5.540416666666667e-06,2.837083333333334e-06,1.391666666666667e-07,0.0,0.0,0.0,1.2712500000000003e-06,0.0,0.0,0.0
2022-11-15,0.0004958688000001147,0.011501332000000001,1.0892800000000004e-05,8.155599999991118e-06,6.291680000000002e-05,1.3588000000000002e-06,0.0023112344000000003,0.9855825032,1.4463600000000003e-05,1.8776000000000007e-06,0.0,5.318800000000001e-06,2.7236000000000005e-06,1.3360000000000003e-07,0.0,0.0,0.0,1.2204000000000002e-06,0.0,0.0,0.0
2022-11-16,0.00035095782608710095,0.006164112608695653,1.0398695652173914e-05,7.853478260859912e-06,4.274478260869566e-05,1.4769565217391308e-06,0.002495474347826087,0.9908990056521738,1.572130434782609e-05,2.040869565217392e-06,0.0,5.781304347826087e-06,2.9604347826086963e-06,1.4521739130434787e-07,0.0,0.0,0.0,1.326521739130435e-06,0.0,0.0,0.0
2022-11-17,0.000336183913043615,0.003697959130434784,1.0407826086956524e-05,7.853478260859912e-06,3.8625652173913056e-05,0.0,0.002495474347826087,0.9933903743478261,1.2440869565217395e-05,4.39565217391305e-07,0.0,5.8086956521739135e-06,2.9604347826086963e-06,1.4521739130434787e-07,0.0,0.0,0.0,1.326521739130435e-06,0.0,0.0,0.0
2022-11-18,0.000336183913043615,0.003697959130434784,1.0407826086956524e-05,7.853478260859912e-06,3.8625652173913056e-05,0.0,0.002495474347826087,0.9933903743478261,1.2440869565217395e-05,4.39565217391305e-07,0.0,5.8086956521739135e-06,2.9604347826086963e-06,1.4521739130434787e-07,0.0,0.0,0.0,1.326521739130435e-06,0.0,0.0,0.0
2022-11-19,0.000336183913043615,0.003697959130434784,1.0407826086956524e-05,7.853478260859912e-06,3.8625652173913056e-05,0.0,0.002495474347826087,0.9933903743478261,1.2440869565217395e-05,4.39565217391305e-07,0.0,5.8086956521739135e-06,2.9604347826086963e-06,1.4521739130434787e-07,0.0,0.0,0.0,1.326521739130435e-06,0.0,0.0,0.0
2022-11-20,0.000336183913043615,0.003697959130434784,1.0407826086956524e-05,7.853478260859912e-06,3.8625652173913056e-05,0.0,0.002495474347826087,0.9933903743478261,1.2440869565217395e-05,4.39565217391305e-07,0.0,5.8086956521739135e-06,2.9604347826086963e-06,1.4521739130434787e-07,0.0,0.0,0.0,1.326521739130435e-06,0.0,0.0,0.0
2022-11-21,0.000336183913043615,0.003697959130434784,1.0407826086956524e-05,7.853478260859912e-06,3.8625652173913056e-05,0.0,0.002495474347826087,0.9933903743478261,1.2440869565217395e-05,4.39565217391305e-07,0.0,5.8086956521739135e-06,2.9604347826086963e-06,1.4521739130434787e-07,0.0,0.0,0.0,1.326521739130435e-06,0.0,0.0,0.0
2022-11-22,0.00032116000000010145,0.003542086250000001,9.97416666666667e-06,7.526249999990749e-06,3.9317916666666675e-05,0.0,0.00239149625,0.9936658766666667,1.3437083333333337e-05,4.212500000000006e-07,0.0,4.4566666666666675e-06,2.837083333333334e-06,1.391666666666667e-07,0.0,0.0,0.0,1.2712500000000003e-06,0.0,0.0,0.0
2022-11-23,0.0002970800000000369,0.0036516408333333336,9.095833333333334e-06,6.7433333333240816e-06,0.0015032274999999997,0.0,0.007056074583333333,0.9874537645833333,1.5339583333333335e-05,4.2125000000000057e-07,0.0,3.0075e-06,2.33375e-06,0.0,0.0,0.0,0.0,1.2712500000000001e-06,0.0,0.0,0.0
2022-11-24,0.00028091208333337495,0.0036416554166666675,8.155000000000004e-06,6.26624999999075e-06,0.0015024683333333335,0.0,0.007055765416666669,0.98748389,1.4287083333333338e-05,0.0,0.0,3.7575000000000013e-06,1.5716666666666671e-06,0.0,0.0,0.0,0.0,1.2712500000000003e-06,0.0,0.0,0.0
2022-11-25,0.00028091208333337495,0.0036416554166666675,8.155000000000004e-06,6.26624999999075e-06,0.0015024683333333335,0.0,0.007055765416666669,0.98748389,1.4287083333333338e-05,0.0,0.0,3.7575000000000013e-06,1.5716666666666671e-06,0.0,0.0,0.0,0.0,1.2712500000000003e-06,0.0,0.0,0.0
2022-11-26,0.00028091208333337495,0.0036416554166666675,8.155000000000004e-06,6.26624999999075e-06,0.0015024683333333335,0.0,0.007055765416666669,0.98748389,1.4287083333333338e-05,0.0,0.0,3.7575000000000013e-06,1.5716666666666671e-06,0.0,0.0,0.0,0.0,1.2712500000000003e-06,0.0,0.0,0.0
2022-11-27,0.00028091208333337495,0.0036416554166666675,8.155000000000004e-06,6.26624999999075e-06,0.0015024683333333335,0.0,0.007055765416666669,0.98748389,1.4287083333333338e-05,0.0,0.0,3.7575000000000013e-06,1.5716666666666671e-06,0.0,0.0,0.0,0.0,1.2712500000000003e-06,0.0,0.0,0.0
2022-11-28,0.00028091208333337495,0.0036416554166666675,8.155000000000004e-06,6.26624999999075e-06,0.0015024683333333335,0.0,0.007055765416666669,0.98748389,1.4287083333333338e-05,0.0,0.0,3.7575000000000013e-06,1.5716666666666671e-06,0.0,0.0,0.0,0.0,1.2712500000000003e-06,0.0,0.0,0.0
2022-11-29,0.000251016363636403,0.0039567409090909104,6.765909090909094e-06,5.874090909080818e-06,0.0016361254545454549,0.0,0.007695841363636367,0.9864275454545456,1.490136363636364e-05,0.0,0.0,2.791363636363637e-06,1.0109090909090913e-06,0.0,0.0,0.0,0.0,1.3868181818181824e-06,0.0,0.0,0.0
2022-11-30,0.00023266040000002736,0.0034910868,5.954000000000001e-06,5.1691999999911184e-06,0.0014397903999999997,0.0,0.006772340400000001,0.9880352907999999,1.3121999999999999e-05,0.0,0.0,2.4652e-06,8.896e-07,1.08e-08,0.0,0.0,0.0,1.2204e-06,0.0,0.0,0.0
2022-12-01,0.00022333115384617084,0.0033568388461538467,5.725000000000001e-06,4.982692307683768e-06,0.001384523076923077,0.0,0.006511877692307693,0.9884953930769231,1.280346153846154e-05,2.884615384615437e-08,0.0,2.388461538461539e-06,8.796153846153847e-07,4.53846153846154e-08,9.23076923076871e-09,0.0,0.0,1.1734615384615386e-06,0.0,0.0,0.0
2022-12-02,0.00022333115384617084,0.0033568388461538467,5.725000000000001e-06,4.982692307683768e-06,0.001384523076923077,0.0,0.006511877692307693,0.9884953930769231,1.280346153846154e-05,2.884615384615437e-08,0.0,2.388461538461539e-06,8.796153846153847e-07,4.53846153846154e-08,9.23076923076871e-09,0.0,0.0,1.1734615384615386e-06,0.0,0.0,0.0
2022-12-03,0.00022333115384617084,0.0033568388461538467,5.725000000000001e-06,4.982692307683768e-06,0.001384523076923077,0.0,0.006511877692307693,0.9884953930769231,1.280346153846154e-05,2.884615384615437e-08,0.0,2.388461538461539e-06,8.796153846153847e-07,4.53846153846154e-08,9.23076923076871e-09,0.0,0.0,1.1734615384615386e-06,0.0,0.0,0.0
2022-12-04,0.00022333115384617084,0.0033568388461538467,5.725000000000001e-06,4.982692307683768e-06,0.001384523076923077,0.0,0.006511877692307693,0.9884953930769231,1.280346153846154e-05,2.884615384615437e-08,0.0,2.388461538461539e-06,8.796153846153847e-07,4.53846153846154e-08,9.23076923076871e-09,0.0,0.0,1.1734615384615386e-06,0.0,0.0,0.0
2022-12-05,0.00022333115384617084,0.0033568388461538467,5.725000000000001e-06,4.982692307683768e-06,0.001384523076923077,0.0,0.006511877692307693,0.9884953930769231,1.280346153846154e-05,2.884615384615437e-08,0.0,2.388461538461539e-06,8.796153846153847e-07,4.53846153846154e-08,9.23076923076871e-09,0.0,0.0,1.1734615384615386e-06,0.0,0.0,0.0
2022-12-06,0.00019104416666664294,0.003610724166666666,4.514583333333335e-06,3.7845833333240813e-06,0.001495377083333333,0.0,0.0051930554166666676,0.9894850729166667,1.1757500000000002e-05,3.125000000000057e-08,0.0,2.355e-06,9.529166666666666e-07,4.916666666666667e-08,9.999999999999434e-09,0.0,0.0,1.2712500000000001e-06,0.0,0.0,0.0
2022-12-07,0.00012332263157887122,0.004501797894736843,1.2821052631578964e-06,1.7784210526198927e-06,0.001884225263157895,0.0,0.006558294736842108,0.9869160668421054,8.828421052631582e-06,3.947368421052704e-08,0.0,1.9252631578947375e-06,1.203684210526316e-06,6.210526315789475e-08,1.2631578947367709e-08,0.0,0.0,1.1605263157894739e-06,0.0,0.0,0.0
2022-12-08,0.00010068555555546386,0.004723956111111111,1.1666666666668172e-08,1.8772222222098864e-06,0.001984867222222222,0.0,0.006920334444444446,0.9862581822222223,7.897777777777778e-06,4.1666666666667424e-08,0.0,2.0322222222222226e-06,3.5e-08,6.555555555555556e-08,1.333333333333258e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-09,0.00010068555555546386,0.004723956111111111,1.1666666666668172e-08,1.8772222222098864e-06,0.001984867222222222,0.0,0.006920334444444446,0.9862581822222223,7.897777777777778e-06,4.1666666666667424e-08,0.0,2.0322222222222226e-06,3.5e-08,6.555555555555556e-08,1.333333333333258e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-10,0.00010068555555546386,0.004723956111111111,1.1666666666668172e-08,1.8772222222098864e-06,0.001984867222222222,0.0,0.006920334444444446,0.9862581822222223,7.897777777777778e-06,4.1666666666667424e-08,0.0,2.0322222222222226e-06,3.5e-08,6.555555555555556e-08,1.333333333333258e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-11,0.00010068555555546386,0.004723956111111111,1.1666666666668172e-08,1.8772222222098864e-06,0.001984867222222222,0.0,0.006920334444444446,0.9862581822222223,7.897777777777778e-06,4.1666666666667424e-08,0.0,2.0322222222222226e-06,3.5e-08,6.555555555555556e-08,1.333333333333258e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-12,0.00010068555555546386,0.004723956111111111,1.1666666666668172e-08,1.8772222222098864e-06,0.001984867222222222,0.0,0.006920334444444446,0.9862581822222223,7.897777777777778e-06,4.1666666666667424e-08,0.0,2.0322222222222226e-06,3.5e-08,6.555555555555556e-08,1.333333333333258e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-13,9.873117647049346e-05,0.00022452058823529416,1.2352941176472183e-08,1.987647058810468e-06,0.0020791541176470585,0.0,0.006589888235294119,0.9909950270588236,8.362352941176472e-06,4.411764705882433e-08,0.0,2.1517647058823534e-06,3.7058823529411766e-08,6.941176470588236e-08,1.411764705882273e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-14,0.00010346923076914507,0.0002800600000000001,1.6153846153848243e-08,2.5992307692136896e-06,0.0027188938461538466,0.0,0.008617546153846158,0.9882634507692309,1.0935384615384618e-05,5.7692307692308754e-08,0.0,2.813846153846155e-06,4.846153846153848e-08,9.07692307692308e-08,1.8461538461537422e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-15,0.00010089666666658117,0.0002964033333333334,0.0,2.81583333331483e-06,0.0029432083333333333,0.0,0.009335675000000003,0.9873059250000001,1.184666666666667e-05,6.250000000000114e-08,0.0,2.9958333333333336e-06,5.250000000000001e-08,9.833333333333335e-08,1.9999999999998872e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-16,0.00010089666666658117,0.0002964033333333334,0.0,2.81583333331483e-06,0.0029432083333333333,0.0,0.009335675000000003,0.9873059250000001,1.184666666666667e-05,6.250000000000114e-08,0.0,2.9958333333333336e-06,5.250000000000001e-08,9.833333333333335e-08,1.9999999999998872e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-17,0.00010089666666658117,0.0002964033333333334,0.0,2.81583333331483e-06,0.0029432083333333333,0.0,0.009335675000000003,0.9873059250000001,1.184666666666667e-05,6.250000000000114e-08,0.0,2.9958333333333336e-06,5.250000000000001e-08,9.833333333333335e-08,1.9999999999998872e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-18,0.00010089666666658117,0.0002964033333333334,0.0,2.81583333331483e-06,0.0029432083333333333,0.0,0.009335675000000003,0.9873059250000001,1.184666666666667e-05,6.250000000000114e-08,0.0,2.9958333333333336e-06,5.250000000000001e-08,9.833333333333335e-08,1.9999999999998872e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-19,0.00010089666666658117,0.0002964033333333334,0.0,2.81583333331483e-06,0.0029432083333333333,0.0,0.009335675000000003,0.9873059250000001,1.184666666666667e-05,6.250000000000114e-08,0.0,2.9958333333333336e-06,5.250000000000001e-08,9.833333333333335e-08,1.9999999999998872e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-20,9.914099999989707e-05,0.0003356300000000001,0.0,3.378999999977796e-06,0.003522411,0.0,0.011202810000000004,0.9848221730000001,1.0581000000000006e-05,7.500000000000137e-08,0.0,3.5950000000000007e-06,6.300000000000001e-08,1.1800000000000004e-07,2.3999999999998647e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-21,8.828833333325961e-05,4.6341666666666684e-05,0.0,5.631666666629661e-06,4.841666666666668e-06,0.0,5.166666666666668e-08,0.9998447933333333,3.5933333333333397e-06,1.250000000000023e-07,0.0,5.991666666666668e-06,1.0500000000000003e-07,1.9666666666666676e-07,3.999999999999775e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-22,7.106249999989409e-05,5.7377500000000045e-05,0.0,7.999999994448892e-08,7.100000000000005e-07,0.0,7.750000000000007e-08,0.9998685550000003,1.265000000000008e-06,1.8750000000000355e-07,0.0,1.7250000000000012e-07,1.5750000000000013e-07,2.9500000000000025e-07,5.999999999999666e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-23,7.106249999989409e-05,5.7377500000000045e-05,0.0,7.999999994448892e-08,7.100000000000005e-07,0.0,7.750000000000007e-08,0.9998685550000003,1.265000000000008e-06,1.8750000000000355e-07,0.0,1.7250000000000012e-07,1.5750000000000013e-07,2.9500000000000025e-07,5.999999999999666e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-24,7.106249999989409e-05,5.7377500000000045e-05,0.0,7.999999994448892e-08,7.100000000000005e-07,0.0,7.750000000000007e-08,0.9998685550000003,1.265000000000008e-06,1.8750000000000355e-07,0.0,1.7250000000000012e-07,1.5750000000000013e-07,2.9500000000000025e-07,5.999999999999666e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-25,7.106249999989409e-05,5.7377500000000045e-05,0.0,7.999999994448892e-08,7.100000000000005e-07,0.0,7.750000000000007e-08,0.9998685550000003,1.265000000000008e-06,1.8750000000000355e-07,0.0,1.7250000000000012e-07,1.5750000000000013e-07,2.9500000000000025e-07,5.999999999999666e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-26,7.106249999989409e-05,5.7377500000000045e-05,0.0,7.999999994448892e-08,7.100000000000005e-07,0.0,7.750000000000007e-08,0.9998685550000003,1.265000000000008e-06,1.8750000000000355e-07,0.0,1.7250000000000012e-07,1.5750000000000013e-07,2.9500000000000025e-07,5.999999999999666e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-27,0.0001629879999999116,0.00014383200000000007,6.000000000000009e-06,6.399999995559111e-08,5.9096000000000025e-05,0.0,1.819200000000001e-05,0.9995408100000003,4.041400000000002e-05,2.2398000000000015e-05,0.0,5.796000000000003e-06,1.2600000000000007e-07,2.3600000000000015e-07,4.799999999999731e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-28,0.0004261933333331514,0.012571113333333342,6.038000000000005e-05,1.4976666666592665e-05,0.00037602000000000024,8.56333333333334e-06,4.2546666666666704e-05,0.8300904000000002,0.0013387066666666677,0.1550352900000002,0.0,2.1270000000000015e-05,1.4156666666666676e-05,3.033333333333336e-07,7.999999999999553e-08,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-29,0.0005762633333331283,0.012613126666666674,6.600000000000006e-05,1.7106666666592666e-05,0.0004007933333333336,1.6870000000000013e-05,6.0830000000000046e-05,0.8297975433333334,0.001362370000000001,0.15503793666666685,0.0,3.721333333333335e-05,1.3946666666666677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-30,0.0005762633333331283,0.012613126666666674,6.600000000000006e-05,1.7106666666592666e-05,0.0004007933333333336,1.6870000000000013e-05,6.0830000000000046e-05,0.8297975433333334,0.001362370000000001,0.15503793666666685,0.0,3.721333333333335e-05,1.3946666666666677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-31,0.0005762633333331283,0.012613126666666674,6.600000000000006e-05,1.7106666666592666e-05,0.0004007933333333336,1.6870000000000013e-05,6.0830000000000046e-05,0.8297975433333334,0.001362370000000001,0.15503793666666685,0.0,3.721333333333335e-05,1.3946666666666677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-01,0.0005762633333331283,0.012613126666666674,6.600000000000006e-05,1.7106666666592666e-05,0.0004007933333333336,1.6870000000000013e-05,6.0830000000000046e-05,0.8297975433333334,0.001362370000000001,0.15503793666666685,0.0,3.721333333333335e-05,1.3946666666666677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-02,0.0005762633333331283,0.012613126666666674,6.600000000000006e-05,1.7106666666592666e-05,0.0004007933333333336,1.6870000000000013e-05,6.0830000000000046e-05,0.8297975433333334,0.001362370000000001,0.15503793666666685,0.0,3.721333333333335e-05,1.3946666666666677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-03,0.0005762633333331283,0.012613126666666674,6.600000000000006e-05,1.7106666666592666e-05,0.0004007933333333336,1.6870000000000013e-05,6.0830000000000046e-05,0.8297975433333334,0.001362370000000001,0.15503793666666685,0.0,3.721333333333335e-05,1.3946666666666677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04,0.00034579999999990893,0.007567876000000002,3.960000000000003e-05,1.0263999999955599e-05,0.021735858000000014,1.0122000000000006e-05,0.026266690000000016,0.85015291,0.0008174220000000004,0.09302276200000009,0.0,2.2328000000000007e-05,8.368000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-05,0.00034579999999990893,0.007567876000000002,3.960000000000003e-05,1.0263999999955599e-05,0.021735858000000014,1.0122000000000006e-05,0.026266690000000016,0.85015291,0.0008174220000000004,0.09302276200000009,0.0,2.2328000000000007e-05,8.368000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-06,0.00034579999999990893,0.007567876000000002,3.960000000000003e-05,1.0263999999955599e-05,0.021735858000000014,1.0122000000000006e-05,0.026266690000000016,0.85015291,0.0008174220000000004,0.09302276200000009,0.0,2.2328000000000007e-05,8.368000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-07,0.00034579999999990893,0.007567876000000002,3.960000000000003e-05,1.0263999999955599e-05,0.021735858000000014,1.0122000000000006e-05,0.026266690000000016,0.85015291,0.0008174220000000004,0.09302276200000009,0.0,2.2328000000000007e-05,8.368000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-08,0.00034579999999990893,0.007567876000000002,3.960000000000003e-05,1.0263999999955599e-05,0.021735858000000014,1.0122000000000006e-05,0.026266690000000016,0.85015291,0.0008174220000000004,0.09302276200000009,0.0,2.2328000000000007e-05,8.368000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-09,0.00034579999999990893,0.007567876000000002,3.960000000000003e-05,1.0263999999955599e-05,0.021735858000000014,1.0122000000000006e-05,0.026266690000000016,0.85015291,0.0008174220000000004,0.09302276200000009,0.0,2.2328000000000007e-05,8.368000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-10,0.00034579999999990893,0.007567876000000002,3.960000000000003e-05,1.0263999999955599e-05,0.021735858000000014,1.0122000000000006e-05,0.026266690000000016,0.85015291,0.0008174220000000004,0.09302276200000009,0.0,2.2328000000000007e-05,8.368000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-11,0.00034579999999990893,0.007567876000000002,3.960000000000003e-05,1.0263999999955599e-05,0.021735858000000014,1.0122000000000006e-05,0.026266690000000016,0.85015291,0.0008174220000000004,0.09302276200000009,0.0,2.2328000000000007e-05,8.368000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-12,0.00034579999999990893,0.007567876000000002,3.960000000000003e-05,1.0263999999955599e-05,0.021735858000000014,1.0122000000000006e-05,0.026266690000000016,0.85015291,0.0008174220000000004,0.09302276200000009,0.0,2.2328000000000007e-05,8.368000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-13,0.00034579999999990893,0.007567876000000002,3.960000000000003e-05,1.0263999999955599e-05,0.021735858000000014,1.0122000000000006e-05,0.026266690000000016,0.85015291,0.0008174220000000004,0.09302276200000009,0.0,2.2328000000000007e-05,8.368000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-14,0.00034579999999990893,0.007567876000000002,3.960000000000003e-05,1.0263999999955599e-05,0.021735858000000014,1.0122000000000006e-05,0.026266690000000016,0.85015291,0.0008174220000000004,0.09302276200000009,0.0,2.2328000000000007e-05,8.368000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-15,0.00034579999999990893,0.007567876000000002,3.960000000000003e-05,1.0263999999955599e-05,0.021735858000000014,1.0122000000000006e-05,0.026266690000000016,0.85015291,0.0008174220000000004,0.09302276200000009,0.0,2.2328000000000007e-05,8.368000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-16,0.00034579999999990893,0.007567876000000002,3.960000000000003e-05,1.0263999999955599e-05,0.021735858000000014,1.0122000000000006e-05,0.026266690000000016,0.85015291,0.0008174220000000004,0.09302276200000009,0.0,2.2328000000000007e-05,8.368000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-17,0.00034579999999990893,0.007567876000000002,3.960000000000003e-05,1.0263999999955599e-05,0.021735858000000014,1.0122000000000006e-05,0.026266690000000016,0.85015291,0.0008174220000000004,0.09302276200000009,0.0,2.2328000000000007e-05,8.368000000000004e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-18,0.0003237633333332634,0.006325220000000002,3.3000000000000016e-05,8.553333333296332e-06,0.01811321500000001,8.435000000000003e-06,0.021888908333333346,0.8750688200000001,0.0006855366666666668,0.0775189683333334,0.0,1.8606666666666673e-05,6.973333333333337e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-19,0.00027657999999995523,0.005461057142857144,2.844857142857144e-05,7.331428571396854e-06,0.15831162428571433,2.448571428571429e-05,0.018761921428571436,0.7500593242857142,0.0005952371428571429,0.06645182428571433,0.0,1.594857142857143e-05,5.977142857142859e-06,1.0000000000000001e-07,0.0,1.4000000000000004e-07,0.0,0.0,0.0,0.0,0.0
